name,url,description,size,stars,watchers,language,forks,commits,authors,lines_of_code,lines_of_comments,lines_blank
google_mug,https://github.com/google/mug,,4122,135,135,Java,23,1216,9,-1,-1,-1
haifengl_smile,https://github.com/haifengl/smile,Statistical Machine Intelligence & Learning Engine,167193,4412,4412,Java,894,1857,92,-1,-1,-1
couchbase_couchbase-elasticsearch-connector,https://github.com/couchbase/couchbase-elasticsearch-connector,The Official Couchbase Elasticsearch Connector,2693,143,143,Java,89,653,38,-1,-1,-1
ForgeEssentials_ForgeEssentials,https://github.com/ForgeEssentials/ForgeEssentials,Repository for ForgeEssentials 1.x,48163,229,229,Java,131,4992,115,-1,-1,-1
apache_incubator-edgent,https://github.com/apache/incubator-edgent,Mirror of Apache Edgent (Incubating),25324,158,158,Java,129,1561,50,-1,-1,-1
actframework_actframework,https://github.com/actframework/actframework,An easy to use Java MVC server stack,15556,568,568,Java,101,2306,10,-1,-1,-1
yandex_clickhouse-jdbc,https://github.com/yandex/clickhouse-jdbc,JDBC driver for ClickHouse,971,304,304,Java,156,770,120,-1,-1,-1
Camelcade_Perl5-IDEA,https://github.com/Camelcade/Perl5-IDEA,Perl5 plugins for IntelliJ IDEA,60654,290,290,Java,50,5438,28,-1,-1,-1
apache_tika,https://github.com/apache/tika,Mirror of Apache Tika,151723,846,846,Java,468,8958,277,-1,-1,-1
logstash_logstash-logback-encoder,https://github.com/logstash/logstash-logback-encoder,Logback JSON encoder and appenders,1316,1380,1380,Java,275,706,90,-1,-1,-1
spotify_helios,https://github.com/spotify/helios,Docker container orchestration platform,7637,2006,2006,Java,229,5054,113,-1,-1,-1
Whiley_WhileyCompiler,https://github.com/Whiley/WhileyCompiler,The Whiley Compiler (WyC),42853,152,152,Java,26,7768,27,-1,-1,-1
gitlab4j_gitlab4j-api,https://github.com/gitlab4j/gitlab4j-api,GitLab4J API (gitlab4j-api) provides a full featured Java client library for working with GitLab repositories via the GitLab REST API,2277,265,265,Java,137,1729,107,-1,-1,-1
aNNiMON_Lightweight-Stream-API,https://github.com/aNNiMON/Lightweight-Stream-API,Stream API from Java 8 rewritten on iterators for Java 7 and below,1791,1463,1463,Java,111,663,35,-1,-1,-1
zalando_riptide,https://github.com/zalando/riptide,Client-side response routing for Spring,5521,111,111,Java,22,1621,31,-1,-1,-1
mekanism_Mekanism,https://github.com/mekanism/Mekanism,A mod for Minecraft,64276,467,467,Java,275,6374,231,-1,-1,-1
couchbase_couchbase-lite-android,https://github.com/couchbase/couchbase-lite-android,"Lightweight, embedded, syncable NoSQL database engine for Android.",75013,1118,1118,Java,212,4322,77,-1,-1,-1
glob3mobile_g3m,https://github.com/glob3mobile/g3m,The multiplatform advanced visualization framework,653396,110,110,Java,55,12890,97,-1,-1,-1
openhab_openhab2-addons,https://github.com/openhab/openhab2-addons,Add-ons for openHAB 2.x,358460,1150,1150,Java,2042,31307,1405,-1,-1,-1
evernote_android-job,https://github.com/evernote/android-job,Android library to handle jobs in the background.,1681,5253,5253,Java,523,562,50,-1,-1,-1
spring-projects_spring-data-envers,https://github.com/spring-projects/spring-data-envers,Envers extension of the Spring Data JPA module,978,172,172,Java,72,502,39,-1,-1,-1
relayrides_pushy,https://github.com/relayrides/pushy,A Java library for sending APNs (iOS/macOS/Safari) push notifications,7027,1030,1030,Java,283,2043,106,-1,-1,-1
klarna_HiveRunner,https://github.com/klarna/HiveRunner,An Open Source unit test framework for hadoop hive queries based on JUnit4,1199,167,167,Java,57,639,38,-1,-1,-1
Floens_Clover,https://github.com/Floens/Clover,Clover - imageboard browser for Android,44904,617,617,Java,238,2118,80,-1,-1,-1
JabRef_jabref,https://github.com/JabRef/jabref,Graphical Java application for managing BibTeX and biblatex (.bib) databases,112245,1365,1365,Java,939,21638,529,-1,-1,-1
hangum_TadpoleForDBTools,https://github.com/hangum/TadpoleForDBTools,,183538,498,498,Java,149,3775,55,-1,-1,-1
ibinti_bugvm,https://github.com/ibinti/bugvm,This is BugVM,1556686,343,343,Java,51,3651,46,-1,-1,-1
anthonyraymond_joal,https://github.com/anthonyraymond/joal,An open source command line RatioMaster with an optional WebUI.,12413,106,106,Java,11,529,4,-1,-1,-1
neo4j_neo4j-ogm,https://github.com/neo4j/neo4j-ogm,Java Object-Graph Mapping Library for Neo4j,14113,209,209,Java,118,2905,87,-1,-1,-1
boy0001_FastAsyncWorldedit,https://github.com/boy0001/FastAsyncWorldedit,"Blazingly fast world manipulation for artists, large networks and developers: https://www.spigotmc.org/resources/13932/",30243,262,262,Java,197,1589,54,-1,-1,-1
linqs_psl,https://github.com/linqs/psl,The PSL software from the University of Maryland and the University of California Santa Cruz,5980,220,220,Java,79,1305,34,-1,-1,-1
mopub_mopub-android-sdk,https://github.com/mopub/mopub-android-sdk,,7345,432,432,Java,469,770,215,-1,-1,-1
hypertrack_hypertrack-live-android,https://github.com/hypertrack/hypertrack-live-android,[DEPRECATED] Build live location sharing in your app,50599,610,610,Java,177,1479,21,-1,-1,-1
eclipse_lsp4j,https://github.com/eclipse/lsp4j,,2086,175,175,Java,53,541,39,-1,-1,-1
microsoft_vscode-java-test,https://github.com/microsoft/vscode-java-test,Run and debug Java test cases in Visual Studio Code.,7338,110,110,Java,29,1304,27,-1,-1,-1
marschall_memoryfilesystem,https://github.com/marschall/memoryfilesystem,An in memory implementation of a JSR-203 file system,2007,153,153,Java,26,727,11,-1,-1,-1
checkstyle_checkstyle,https://github.com/checkstyle/checkstyle,"Checkstyle is a development tool to help programmers write Java code that adheres to a coding standard. By default it supports the Google Java Style Guide and Sun Code Conventions, but is highly configurable. It can be invoked with an ANT task and a command line program.",64409,4655,4655,Java,6916,18013,458,-1,-1,-1
HoraApps_LeafPic,https://github.com/HoraApps/LeafPic,MIRROR FROM GITLAB! Don't make PR here do it on Gitlab. ,10462,2863,2863,Java,1224,1586,110,-1,-1,-1
GoogleCloudPlatform_cloud-bigtable-examples,https://github.com/GoogleCloudPlatform/cloud-bigtable-examples,Examples of how to use Cloud Bigtable both with GCE map/reduce as well as stand alone applications.,1342,161,161,Java,165,1049,62,-1,-1,-1
ShifuML_shifu,https://github.com/ShifuML/shifu,An end-to-end machine learning and data mining framework on Hadoop,14139,173,173,Java,87,4178,71,-1,-1,-1
quickfix-j_quickfixj,https://github.com/quickfix-j/quickfixj,The official QuickFIX/J project repository,39611,492,492,Java,354,2158,119,-1,-1,-1
eclipse_jgit,https://github.com/eclipse/jgit,JGit project repository (jgit),43221,755,755,Java,403,24401,400,-1,-1,-1
gateship-one_odyssey,https://github.com/gateship-one/odyssey,Odyssey music player,9679,123,123,Java,27,1306,22,-1,-1,-1
llbit_chunky,https://github.com/llbit/chunky,Minecraft mapping and rendering tool,12083,263,263,Java,32,1526,22,-1,-1,-1
geoserver_geoserver,https://github.com/geoserver/geoserver,Official GeoServer repository,222171,1565,1565,Java,1304,20001,533,-1,-1,-1
adminfaces_admin-template,https://github.com/adminfaces/admin-template,JSF responsive admin template based on Bootstrap and AdminLTE ,1172,126,126,Java,73,542,22,-1,-1,-1
libgdx_libgdx,https://github.com/libgdx/libgdx,Desktop/Android/HTML5/iOS Java game development framework,1040370,15617,15617,Java,5852,18419,1191,-1,-1,-1
jamesagnew_hapi-fhir,https://github.com/jamesagnew/hapi-fhir,HAPI FHIR - Java API for HL7 FHIR Clients and Servers,689957,820,820,Java,714,6070,202,-1,-1,-1
apache_maven-surefire,https://github.com/apache/maven-surefire,Apache Maven Surefire,11571,226,226,Java,336,3633,218,-1,-1,-1
DozerMapper_dozer,https://github.com/DozerMapper/dozer,Dozer is a Java Bean to Java Bean mapper that recursively copies data from one object to another. ,21197,1481,1481,Java,399,2286,160,-1,-1,-1
zalando_intellij-swagger,https://github.com/zalando/intellij-swagger,A plugin to help you easily edit Swagger and OpenAPI specification files inside IntelliJ IDEA,11987,865,865,Java,48,532,32,-1,-1,-1
SmartBear_soapui,https://github.com/SmartBear/soapui,SoapUI is a free and open source cross-platform functional testing solution for APIs and web services.,95755,936,936,Java,452,8104,162,-1,-1,-1
the-pig-of-jungle_smart-show,https://github.com/the-pig-of-jungle/smart-show,Toast & Snackbar & TopBar & Dialog ,17470,301,301,Java,54,642,7,-1,-1,-1
iBotPeaches_Apktool,https://github.com/iBotPeaches/Apktool,A tool for reverse engineering Android apk files,133752,8435,8435,Java,2167,2855,143,-1,-1,-1
mybatis_generator,https://github.com/mybatis/generator,A code generator for MyBatis and iBATIS.,39879,3726,3726,Java,1973,1156,79,-1,-1,-1
spotify_heroic,https://github.com/spotify/heroic,The Heroic Time Series Database,9096,711,711,Java,89,2348,64,-1,-1,-1
Netflix_Hystrix,https://github.com/Netflix/Hystrix,"Hystrix is a latency and fault tolerance library designed to isolate points of access to remote systems, services and 3rd party libraries, stop cascading failure and enable resilience in complex distributed systems where failure is inevitable.",9695,17764,17764,Java,3643,2882,277,-1,-1,-1
wildfly_quickstart,https://github.com/wildfly/quickstart,Holds all versioned WildFly quickstarts,35109,714,714,Java,1132,2181,172,-1,-1,-1
apache_flink,https://github.com/apache/flink,Apache Flink,250456,9436,9436,Java,5059,54071,1724,-1,-1,-1
h2database_h2database,https://github.com/h2database/h2database,H2 is an embeddable RDBMS written in Java.,68672,1866,1866,Java,618,17901,234,-1,-1,-1
mybatis_jpetstore-6,https://github.com/mybatis/jpetstore-6,"A web application built on top of MyBatis 3, Spring 3 and Stripes",2225,430,430,Java,516,552,15,-1,-1,-1
indeedeng_imhotep,https://github.com/indeedeng/imhotep,Imhotep is a large-scale analytics platform built by Indeed.,115673,109,109,Java,24,2913,51,-1,-1,-1
oliexdev_openScale,https://github.com/oliexdev/openScale,"Open-source weight and body metrics tracker, with support for Bluetooth scales",141363,458,458,Java,130,1881,122,-1,-1,-1
looly_hutool,https://github.com/looly/hutool,A set of tools that keep Java sweet.,29942,6201,6201,Java,1999,2267,71,-1,-1,-1
react-native-community_react-native-camera,https://github.com/react-native-community/react-native-camera,A Camera component for React Native. Also supports barcode scanning!,11962,7422,7422,Java,2323,2545,577,-1,-1,-1
material-components_material-components-android,https://github.com/material-components/material-components-android,Modular and customizable Material Design UI components for Android,7870,7530,7530,Java,1109,2421,136,-1,-1,-1
openwdl_wdl,https://github.com/openwdl/wdl,Workflow Description Language - Specification and Implementations,3745,268,268,Java,97,1031,80,-1,-1,-1
google_nomulus,https://github.com/google/nomulus,Top-level domain name registry service on Google App Engine,28525,1337,1337,Java,155,2904,81,-1,-1,-1
mozilla-tw_FirefoxLite,https://github.com/mozilla-tw/FirefoxLite,Emerging Market Experiment,171804,163,163,Java,51,6819,73,-1,-1,-1
AcademySoftwareFoundation_OpenCue,https://github.com/AcademySoftwareFoundation/OpenCue,A render management system you can deploy for visual effects and animation productions.,5561,380,380,Java,45,0,0,-1,-1,-1
MarcusWolschon_osmeditor4android,https://github.com/MarcusWolschon/osmeditor4android,Vespucci is a OpenStreetMap editor for Android,100253,141,141,Java,40,5035,45,-1,-1,-1
openstreetmap_josm,https://github.com/openstreetmap/josm,Git-like mirror of @JOSM's Subversion repository,775563,221,221,Java,139,25569,61,-1,-1,-1
veraPDF_veraPDF-library,https://github.com/veraPDF/veraPDF-library,"Industry supported, open source PDF/A validation library",8339,139,139,Java,31,2957,33,-1,-1,-1
yandex_graphouse,https://github.com/yandex/graphouse,Graphouse allows you to use ClickHouse as a Graphite storage.,766,201,201,Java,42,676,47,-1,-1,-1
spring-projects_spring-data-mongodb,https://github.com/spring-projects/spring-data-mongodb,Provide support to increase developer productivity in Java when using MongoDB. Uses familiar Spring concepts such as a template classes for core API usage and lightweight repository style data access.,20726,1037,1037,Java,770,6711,299,-1,-1,-1
firebase_quickstart-android,https://github.com/firebase/quickstart-android,Firebase Quickstart Samples for Android,27969,5701,5701,Java,5645,1310,116,-1,-1,-1
apache_commons-imaging,https://github.com/apache/commons-imaging,Mirror of Apache Commons Imaging,35449,166,166,Java,97,1541,64,-1,-1,-1
mulesoft_mule,https://github.com/mulesoft/mule,Mule Community Edition,236313,744,744,Java,550,49472,432,-1,-1,-1
segler-alex_RadioDroid,https://github.com/segler-alex/RadioDroid,radio browser app that uses www.radio-browser.info on android,4016,196,196,Java,74,877,53,-1,-1,-1
javadev_underscore-java,https://github.com/javadev/underscore-java,java port of Underscore.js,7936,230,230,Java,52,1143,23,-1,-1,-1
QuickBlox_quickblox-android-sdk,https://github.com/QuickBlox/quickblox-android-sdk,QuickBlox Android SDK includes code snippets with main use cases and framework JAR library.,255971,366,366,Java,714,2095,50,-1,-1,-1
cabaletta_baritone,https://github.com/cabaletta/baritone,google maps for block game,7728,366,366,Java,62,2444,24,-1,-1,-1
apache_shiro,https://github.com/apache/shiro,Mirror of Apache Shiro,24752,2515,2515,Java,1486,4737,124,-1,-1,-1
spotify_docker-client,https://github.com/spotify/docker-client,INACTIVE: A simple docker client for the JVM,3535,1259,1259,Java,485,2553,283,-1,-1,-1
jfree_jfreechart,https://github.com/jfree/jfreechart,"A 2D chart library for Java applications (JavaFX, Swing or server-side).",18486,435,435,Java,189,7196,62,-1,-1,-1
owntracks_android,https://github.com/owntracks/android,OwnTracks Android App,6405,693,693,Java,360,2750,49,-1,-1,-1
phoenixnap_springmvc-raml-plugin,https://github.com/phoenixnap/springmvc-raml-plugin,"Spring MVC - RAML Spec Synchroniser Plugin. A Maven plugin designed to Generate Server & Client code in Spring from a RAML API descriptor and conversely, a RAML API document from the SpringMVC Server implementation.",2063,124,124,Java,79,678,58,-1,-1,-1
sherxon_AlgoDS,https://github.com/sherxon/AlgoDS,"Implementation of Algorithms and Data Structures, Problems and Solutions",1573,2941,2941,Java,522,650,26,-1,-1,-1
MachineMuse_MachineMusePowersuits,https://github.com/MachineMuse/MachineMusePowersuits,"Minecraft mod, take 2",47329,165,165,Java,92,1945,77,-1,-1,-1
RestComm_restcomm-android-sdk,https://github.com/RestComm/restcomm-android-sdk,"Android Mobile SDK to easily integrate communication features (WebRTC, messaging, presence, voice, video, screensharing) based on RestComm into native Mobile Applications",28991,102,102,Java,94,783,23,-1,-1,-1
livingobjects_neo4j-lo-extensions,https://github.com/livingobjects/neo4j-lo-extensions,Neo4j server extensions used at LivingObjects,664,2,2,Java,1,536,13,-1,-1,-1
apache_geronimo-xbean,https://github.com/apache/geronimo-xbean,Mirror of Apache Geronimo xbean,8567,7,7,Java,28,1232,37,-1,-1,-1
inspectIT_inspectit-ocelot,https://github.com/inspectIT/inspectit-ocelot,"inspectIT Ocelot - Java agent for collecting application performance, tracing and behavior data",6685,31,31,Java,12,542,13,-1,-1,-1
Bombe_Sone,https://github.com/Bombe/Sone,Social Network Plugin for Freenet,10001,36,36,Java,12,4364,17,-1,-1,-1
chaohuama_leetcode,https://github.com/chaohuama/leetcode,,1671,0,0,Java,0,682,2,-1,-1,-1
sakazz_exchange,https://github.com/sakazz/exchange,exchange,157872,0,0,Java,1,3421,62,-1,-1,-1
Axway_ats-framework,https://github.com/Axway/ats-framework,Axway Automated Testing System (ATS) Framework. Details are in the README at the bottom of this page.,12777,23,23,Java,13,822,21,-1,-1,-1
brunmor_manFinanceiro,https://github.com/brunmor/manFinanceiro,,3934,0,0,Java,0,767,20,-1,-1,-1
codeaurora-unofficial_platform-packages-apps-TvSettings,https://github.com/codeaurora-unofficial/platform-packages-apps-TvSettings,,40158,0,0,Java,0,4425,134,-1,-1,-1
exoplatform_jcr,https://github.com/exoplatform/jcr,eXo JCR,22311,5,5,Java,23,5156,79,-1,-1,-1
QIAO-QIANCHENG_HELLO,https://github.com/QIAO-QIANCHENG/HELLO,,43007,1,1,Java,0,20915,713,-1,-1,-1
metadatacenter_cedar-terminology-server,https://github.com/metadatacenter/cedar-terminology-server,"A wrapper for the BioPortal API that simplifies the access to BioPortal ontologies, classes, value sets and values",1611,1,1,Java,1,778,5,-1,-1,-1
oci-pronghorn_PronghornPipes,https://github.com/oci-pronghorn/PronghornPipes,,9017,13,13,Java,8,1681,21,-1,-1,-1
diffplug_durian-swt,https://github.com/diffplug/durian-swt,Reactive utilities and fluent builders for SWT,9587,17,17,Java,2,537,41,-1,-1,-1
embulk_embulk-input-jdbc,https://github.com/embulk/embulk-input-jdbc,"MySQL, PostgreSQL, Redshift and generic JDBC input plugins for Embulk",888,68,68,Java,52,573,43,-1,-1,-1
opendaylight_netvirt,https://github.com/opendaylight/netvirt,Mirror of the OpenDaylight netvirt gerrit project,37625,13,13,Java,9,7615,297,-1,-1,-1
snobotsim_SnobotSim,https://github.com/snobotsim/SnobotSim,Simulator For FRC Java and C++ Robots,89225,48,48,Java,8,737,10,-1,-1,-1
oicr-gsi_pipedev,https://github.com/oicr-gsi/pipedev,Open source utilities for working with SeqWare/Niassa,37502,1,1,Java,0,751,16,-1,-1,-1
joesgordon_gordoza-code,https://github.com/joesgordon/gordoza-code,Automatically exported from code.google.com/p/gordoza-code,15153,1,1,Java,0,1209,7,-1,-1,-1
DSL-UMD_hadoop,https://github.com/DSL-UMD/hadoop,,187532,1,1,Java,2,21086,338,-1,-1,-1
JOverseer_joverseer,https://github.com/JOverseer/joverseer,JOverseer is a desktop application which aims to assist players of the Middle Earth PBM game.,48205,1,1,Java,2,1483,15,-1,-1,-1
micromata_Merlin,https://github.com/micromata/Merlin,"Magic and customer-friendly Excel, Word and configuration acrobatics, including upload/download and templating.",40390,14,14,Java,2,1427,5,-1,-1,-1
WSO2Telco_mediation-dep,https://github.com/WSO2Telco/mediation-dep,,21383,1,1,Java,26,675,66,-1,-1,-1
ist-dsi_fenixedu-ist,https://github.com/ist-dsi/fenixedu-ist,FenixEdu IST Contribution Modules,27065,1,1,Java,35,2674,61,-1,-1,-1
ShioharaCMS_shiohara,https://github.com/ShioharaCMS/shiohara,Viglet Shiohara CMS - Model Content and Create Site using Javascript with Native Cache and Search.,30768,4,4,Java,2,547,3,-1,-1,-1
secretwolf98_Lightning-Browser-,https://github.com/secretwolf98/Lightning-Browser-,,9578,0,0,Java,1,1656,90,-1,-1,-1
zpingmapay_xpay,https://github.com/zpingmapay/xpay,init xpay,1014,0,0,Java,5,532,6,-1,-1,-1
maggu2810_esh-puremaven,https://github.com/maggu2810/esh-puremaven,,46458,1,1,Java,2,5171,247,-1,-1,-1
UiNiNex_fastjson,https://github.com/UiNiNex/fastjson,,7966,0,0,Java,0,3687,130,-1,-1,-1
zzt93_Daily-pracitce,https://github.com/zzt93/Daily-pracitce,The backup of my daily practice,42265,5,5,Java,5,647,5,-1,-1,-1
RyaDevelopers_Rya,https://github.com/RyaDevelopers/Rya,,145474,3,3,Java,2,7842,62,-1,-1,-1
wcm-io_wcm-io-wcm,https://github.com/wcm-io/wcm-io-wcm,Extensions for AEM authoring and AEM applications.,977,13,13,Java,4,774,14,-1,-1,-1
webfirmframework_wff,https://github.com/webfirmframework/wff,Java framework to develop web applications,10603,8,8,Java,3,1377,6,-1,-1,-1
Sauilitired_Kvantum,https://github.com/Sauilitired/Kvantum,"An intellectual (HTTP/HTTPS) web server with support for server side templating (Crush, Apache Velocity and JTwig)",79080,11,11,Java,6,754,15,-1,-1,-1
UiNiNex_okdownload,https://github.com/UiNiNex/okdownload,,7702,0,0,Java,0,539,6,-1,-1,-1
TechStack_TechStack-s-HeavyMachineryMod,https://github.com/TechStack/TechStack-s-HeavyMachineryMod,This is the new Repo home for TechStack's Heavy Machinery Mod.,130662,10,10,Java,9,680,4,-1,-1,-1
eseifert_vectorgraphics2d,https://github.com/eseifert/vectorgraphics2d,Graphics2D implementations to export various vector file formats,1047,66,66,Java,16,589,8,-1,-1,-1
clach04_squirrel-sql,https://github.com/clach04/squirrel-sql,Unmaintained mirror of SQuirreL SQL Client; A Java SQL client for any JDBC compliant database - https://git.code.sf.net/p/squirrel-sql/git,169288,0,0,Java,0,7779,52,-1,-1,-1
FORKS-JC_camel,https://github.com/FORKS-JC/camel,,95596,1,1,Java,0,39338,534,-1,-1,-1
NullpoMino-X_NullpoMino,https://github.com/NullpoMino-X/NullpoMino,An action puzzle game,35076,6,6,Java,0,966,28,-1,-1,-1
webdsl_webdsl,https://github.com/webdsl/webdsl,WebDSL compiler,1002443,20,20,Java,3,4345,31,-1,-1,-1
jenkinsci_branch-api-plugin,https://github.com/jenkinsci/branch-api-plugin,,1805,15,15,Java,94,880,58,-1,-1,-1
dnanexus_dx-toolkit,https://github.com/dnanexus/dx-toolkit,DNAnexus platform client libraries,24095,59,59,Java,58,7966,128,-1,-1,-1
ConsensusJ_consensusj,https://github.com/ConsensusJ/consensusj,"Cryptocurrency components for JVM & Android (JSON client & server support, services, DSL, CLI)",8324,64,64,Java,26,733,4,-1,-1,-1
brianburton_java-immutable-collections,https://github.com/brianburton/java-immutable-collections,Efficient Immutable/Persistent Collections for Java,6057,20,20,Java,2,811,6,-1,-1,-1
Jorch72_VoltzEngine,https://github.com/Jorch72/VoltzEngine,,28916,0,0,Java,0,4615,65,-1,-1,-1
sw415f19_Ezuino,https://github.com/sw415f19/Ezuino,Ezuino Official,660,1,1,Java,1,567,12,-1,-1,-1
cuidadoso_tuturials,https://github.com/cuidadoso/tuturials,,111319,2,2,Java,1,10348,680,-1,-1,-1
smartdec_smartcheck,https://github.com/smartdec/smartcheck, SmartCheck – a static analysis tool that detects vulnerabilities and bugs in Solidity programs (Ethereum-based smart contracts).,1031,64,64,Java,11,641,28,-1,-1,-1
Romansko_ZerLi,https://github.com/Romansko/ZerLi,Team Software project ,2281,0,0,Java,0,805,27,-1,-1,-1
dmpliamplias_Dominion,https://github.com/dmpliamplias/Dominion,Dominion card game,132661,0,0,Java,0,800,11,-1,-1,-1
amino-os_Amino.Run-Demos,https://github.com/amino-os/Amino.Run-Demos,Amino.Run - Demo Applications,64920,4,4,Java,5,2107,121,-1,-1,-1
Texera_texera,https://github.com/Texera/texera, Big Text Analytics Using Interactive Workflows,165508,67,67,Java,30,5318,162,-1,-1,-1
richelivargas_GwtMDC,https://github.com/richelivargas/GwtMDC,GWT wrapper to Material Design Components,17930,1,1,Java,1,505,7,-1,-1,-1
rapidpro_ureport-android,https://github.com/rapidpro/ureport-android,,3536,12,12,Java,11,690,11,-1,-1,-1
dddjava_Jig,https://github.com/dddjava/Jig,Java Instant-document Gazer,4031,63,63,Java,5,1635,8,-1,-1,-1
massivell_df,https://github.com/massivell/df,df,824,0,0,Java,0,688,3,-1,-1,-1
Servoy_servoy-client,https://github.com/Servoy/servoy-client,Servoy client code,187021,11,11,Java,4,14902,50,-1,-1,-1
overturetool_overture,https://github.com/overturetool/overture,The Overture Tool,213640,37,37,Java,22,13187,89,-1,-1,-1
Connor2573_shiny-tribble,https://github.com/Connor2573/shiny-tribble,temporary holding spot for code being from powerup 2018 repo as we rebase.,7881,0,0,Java,1,594,18,-1,-1,-1
gncloud_fastcatsearch3,https://github.com/gncloud/fastcatsearch3,Realtime Search Engine,81629,10,10,Java,8,2091,38,-1,-1,-1
viatra_massif,https://github.com/viatra/massif,Massif is a Matlab Simulink Integration Framework for Eclipse,10137,18,18,Java,10,690,28,-1,-1,-1
marcust_jzenith,https://github.com/marcust/jzenith,An opinionated approach to building modern Java Microservices,770,5,5,Java,2,660,5,-1,-1,-1
eyolfson_jdk8-corba,https://github.com/eyolfson/jdk8-corba,,7368,0,0,Java,0,1883,52,-1,-1,-1
GommehFreedom_WorldEdit,https://github.com/GommehFreedom/WorldEdit,,8242,0,0,Java,0,2581,113,-1,-1,-1
Jorch72_Computronics,https://github.com/Jorch72/Computronics,,18858,0,0,Java,0,1688,29,-1,-1,-1
anb0s_eclox,https://github.com/anb0s/eclox,Eclox is a simple doxygen frontend plug-in for eclipse. It aims to provide a slim and sleek integration of the code documentation process into Eclipse.,177494,24,24,Java,1,1153,7,-1,-1,-1
eFaps_eFapsApp-Sales,https://github.com/eFaps/eFapsApp-Sales,eFaps Main Document management.,13153,0,0,Java,1,3348,19,-1,-1,-1
SoniaZaldana_GameCentre,https://github.com/SoniaZaldana/GameCentre,"A game centre containing three board based games: Simon, Sliding Tiles and Minesweeper. Additionally, different users can sign into the Game Centre and save their scores/games.",2538,0,0,Java,1,610,11,-1,-1,-1
DigitalCampus_oppia-mobile-android,https://github.com/DigitalCampus/oppia-mobile-android,Android client app for OppiaMobile learning platform,22628,20,20,Java,30,1961,13,-1,-1,-1
terabyte25_tes3mp-android,https://github.com/terabyte25/tes3mp-android,tes3mp ported to Android devices (using CrabNet). Forked from xyzz/openmw-android.,51867,27,27,Java,4,614,9,-1,-1,-1
neiderm_pgge,https://github.com/neiderm/pgge,libgdx and Bullet experiments,30705,0,0,Java,0,774,6,-1,-1,-1
gravitee-io_gravitee-repository-mongodb,https://github.com/gravitee-io/gravitee-repository-mongodb,Gravitee.io - API Management - Repository - MongoDB Implementation,681,3,3,Java,12,670,23,-1,-1,-1
rclong0000_ego-automat-domain,https://github.com/rclong0000/ego-automat-domain,前海易购domain,2717,0,0,Java,0,2057,30,-1,-1,-1
lightstep_lightstep-tracer-java,https://github.com/lightstep/lightstep-tracer-java,The LightStep distributed tracing library for JRE,40933,30,30,Java,18,759,32,-1,-1,-1
dialexo_Fiktion,https://github.com/dialexo/Fiktion,Android social app written in Java about real places in fictional works. Made during CS-305 EPFL Software Engineering course,11681,0,0,Java,0,1040,14,-1,-1,-1
idexche_testRepository,https://github.com/idexche/testRepository,,1256,0,0,Java,0,5798,283,-1,-1,-1
universAAL_middleware,https://github.com/universAAL/middleware,The core software that uses semantic matchmaking for brokering messages among participants of an open distributed system.,133351,9,9,Java,4,6800,41,-1,-1,-1
jerry-jx_javamelody,https://github.com/jerry-jx/javamelody,,100024,0,0,Java,0,7294,19,-1,-1,-1
ryanfreckleton_fdroidclient,https://github.com/ryanfreckleton/fdroidclient,,28534,0,0,Java,0,5974,165,-1,-1,-1
srinivasvemula4u_programming,https://github.com/srinivasvemula4u/programming,,2641,1,1,Java,0,1115,4,-1,-1,-1
liufalang_guns,https://github.com/liufalang/guns,综合管理平台,18284,0,0,Java,0,1102,38,-1,-1,-1
mumuling_Lilith,https://github.com/mumuling/Lilith,,16190,0,0,Java,0,621,6,-1,-1,-1
brzaskun_NetBeansProjects,https://github.com/brzaskun/NetBeansProjects,Automatically exported from code.google.com/p/praca-zaliczeniowa,156034,0,0,Java,0,8215,15,-1,-1,-1
deegree_deegree3,https://github.com/deegree/deegree3,"Official deegree repository providing geospatial core libraries, data access and advanced OGC web service implementations",290801,65,65,Java,77,14243,88,-1,-1,-1
hub-se_BugLoRD,https://github.com/hub-se/BugLoRD,"A toolkit for ""Bug Location and Repair of Defects"".",110422,2,2,Java,3,1151,6,-1,-1,-1
eclipse_mwe,https://github.com/eclipse/mwe,Modeling Workflow Engine project repository (mwe),8990,4,4,Java,5,1674,26,-1,-1,-1
beangle_beangle3,https://github.com/beangle/beangle3,Agile Java Development Scaffold and Toolkit,12926,19,19,Java,11,845,14,-1,-1,-1
formicary_my-bank,https://github.com/formicary/my-bank,Example bank application,8169,5,5,Java,260,1322,344,-1,-1,-1
eclipse_rt.equinox.framework,https://github.com/eclipse/rt.equinox.framework,Equinox project repository (rt.equinox.framework),31766,42,42,Java,62,7012,96,-1,-1,-1
McJtyMods_XNet,https://github.com/McJtyMods/XNet,Advanced item/liquid/energy/... networking,3340,32,32,Java,15,652,19,-1,-1,-1
armenak_DataDefender,https://github.com/armenak/DataDefender,Sensitive Data Management: Data Discovery and Anonymization toolkit,142205,47,47,Java,16,566,17,-1,-1,-1
kaitorecca_nifieib,https://github.com/kaitorecca/nifieib,,94750,0,0,Java,0,5099,283,-1,-1,-1
berry-cs_sinbad,https://github.com/berry-cs/sinbad,,12191,5,5,Java,0,602,2,-1,-1,-1
apache_ant-ivy,https://github.com/apache/ant-ivy,Mirror of Apache Ant Ivy,12247,38,38,Java,67,3481,51,-1,-1,-1
